Date,District,temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2019-10-06,Warangal,24.08148148148148,34.39259259259259,65.3037037037037,97.97037037037036,0.2222222222222222,4.811111111111111
2019-10-07,Warangal,23.57407407407408,34.111111111111114,68.14074074074074,99.06666666666668,0.0,8.225925925925926
2019-10-08,Warangal,24.41111111111111,33.922222222222224,69.33703703703704,98.2074074074074,0.0296296296296296,3.922222222222224
2019-10-09,Warangal,24.17407407407407,33.13333333333333,74.37407407407407,98.76666666666668,0.0,5.062962962962962
2019-10-10,Warangal,24.07407407407408,33.86296296296297,68.39259259259259,98.58888888888887,0.0,6.677777777777778
2019-10-11,Warangal,23.76666666666667,33.05925925925926,73.62222222222222,98.54074074074072,0.0,6.837037037037037
2019-10-12,Warangal,22.61111111111111,33.82962962962963,67.63333333333333,98.25555555555556,0.0444444444444444,7.348148148148148
2019-10-13,Warangal,23.91851851851852,33.781481481481485,66.8037037037037,98.92962962962964,0.0,4.859259259259259
2019-10-14,Warangal,24.35555555555556,33.93333333333334,71.81111111111112,98.47777777777776,0.0,6.15925925925926
2019-10-15,Warangal,24.14074074074074,33.24814814814815,74.95185185185186,98.5148148148148,0.0,6.096296296296296
2019-10-16,Warangal,24.11851851851852,32.733333333333334,72.8037037037037,98.06296296296296,0.0037037037037037,5.151851851851852
2019-10-17,Warangal,23.17407407407408,30.544444444444448,81.42962962962963,98.86666666666667,0.2592592592592592,6.566666666666667
2019-10-18,Warangal,23.59259259259259,33.55185185185185,66.8,98.79629629629628,0.2703703703703703,8.503703703703703
2019-10-19,Warangal,22.15185185185185,33.46296296296296,69.86666666666667,98.79629629629628,0.2518518518518518,8.762962962962963
2019-10-20,Warangal,23.185185185185187,32.13333333333333,76.62962962962963,98.86296296296295,0.2555555555555556,7.433333333333333
2019-10-21,Warangal,23.766666666666666,32.77407407407407,73.0037037037037,98.42222222222225,0.2333333333333333,7.318518518518518
2019-10-22,Warangal,23.8962962962963,32.6,69.57037037037037,98.54444444444444,0.0,5.033333333333333
2019-10-23,Warangal,23.548148148148147,31.32962962962963,80.45925925925927,97.9,0.0,5.485185185185185
2019-10-24,Warangal,22.87407407407408,31.46296296296296,77.83333333333333,98.55925925925924,0.0,7.9148148148148145
2019-10-25,Warangal,23.37037037037037,32.218518518518515,77.74444444444444,98.6148148148148,0.0,7.066666666666667
2019-10-26,Warangal,24.21851851851852,32.82222222222222,69.61851851851851,98.54074074074072,0.0,5.748148148148148
2019-10-27,Warangal,23.933333333333334,33.51481481481481,68.42222222222223,98.47777777777776,0.0555555555555555,7.251851851851852
2019-10-28,Warangal,23.98148148148148,33.43333333333334,67.48148148148148,98.53703703703704,0.0,6.262962962962963
2019-10-29,Warangal,22.91481481481481,33.733333333333334,68.37777777777778,98.25185185185184,0.0,6.492592592592593
2019-10-30,Warangal,24.166666666666668,32.55555555555556,76.75925925925925,98.67037037037036,0.0,6.681481481481482
2019-10-31,Warangal,23.3962962962963,32.007407407407406,78.33333333333333,98.54814814814816,0.0,8.251851851851852
2019-11-01,Warangal,23.81851851851852,30.93703703703704,80.4148148148148,98.35555555555555,0.0,5.288888888888888
2019-11-02,Warangal,23.64444444444444,33.7037037037037,64.54074074074073,98.34444444444443,0.0,5.422222222222223
2019-11-03,Warangal,22.75555555555556,33.56296296296296,69.38148148148149,98.86666666666667,0.0,8.077777777777778
2019-11-04,Warangal,22.31111111111111,32.62222222222222,71.78148148148148,98.48148148148148,0.0,4.351851851851852
2019-11-05,Warangal,21.92222222222222,33.05925925925926,61.470370370370375,98.29629629629628,0.0222222222222222,5.633333333333333
2019-11-06,Warangal,22.63703703703704,32.992592592592594,63.588888888888896,98.47777777777776,0.0,6.237037037037037
2019-11-07,Warangal,21.6,32.91481481481482,61.025925925925925,98.38148148148149,0.0,5.9
2019-11-08,Warangal,21.53703703703704,32.86666666666667,57.48148148148148,98.52592592592592,0.0,5.214814814814815
2019-11-09,Warangal,20.677777777777777,32.05185185185185,60.01111111111111,98.04074074074072,0.0111111111111111,6.733333333333333
2019-11-10,Warangal,19.677777777777777,31.696296296296296,53.36296296296296,96.20370370370372,0.0,7.603703703703704
2019-11-11,Warangal,21.40740740740741,31.82962962962963,56.451851851851856,97.5037037037037,0.0185185185185185,7.52962962962963
2019-11-12,Warangal,20.822222222222223,32.75185185185185,56.08518518518518,97.66666666666669,0.0259259259259259,5.42962962962963
2019-11-13,Warangal,19.14074074074074,31.996296296296297,49.17037037037037,98.07777777777775,0.0,6.985185185185185
2019-11-14,Warangal,19.76666666666667,31.84444444444444,53.75925925925926,98.24074074074076,0.0,4.377777777777778
2019-11-15,Warangal,20.262962962962963,31.47777777777777,56.04074074074074,97.9925925925926,0.0,4.203703703703703
2019-11-16,Warangal,20.15925925925925,32.43333333333334,53.47407407407408,97.6851851851852,-0.037037037037037,3.1222222222222222
2019-11-17,Warangal,20.885185185185183,32.8962962962963,51.94814814814814,97.4925925925926,0.0333333333333333,4.796296296296297
2019-11-18,Warangal,19.77037037037037,32.218518518518515,54.34444444444444,95.28148148148148,0.1074074074074074,6.274074074074075
2019-11-19,Warangal,20.44074074074074,32.22592592592593,51.15185185185185,97.85185185185183,0.0,5.748148148148148
2019-11-20,Warangal,20.43703703703704,33.025925925925925,52.16666666666666,98.57777777777775,0.0074074074074074,4.433333333333334
2019-11-21,Warangal,20.788888888888888,32.17777777777778,55.42962962962962,98.38888888888889,0.0,4.95925925925926
2019-11-22,Warangal,19.814814814814813,31.52962962962963,56.6037037037037,98.47777777777776,0.0,5.118518518518518
2019-11-23,Warangal,18.74074074074074,32.55555555555556,50.27777777777778,98.42962962962964,0.0,4.914814814814815
2019-11-24,Warangal,18.47777777777777,31.73333333333333,48.37407407407407,98.23703703703704,0.0407407407407407,4.922222222222223
2019-11-25,Warangal,18.822222222222223,30.97037037037037,53.32962962962964,98.1,0.0,5.144444444444445
2019-11-26,Warangal,19.085185185185185,31.614814814814817,53.922222222222224,98.62592592592593,0.0,6.566666666666666
2019-11-27,Warangal,18.96666666666667,31.38148148148148,53.28888888888888,98.23333333333332,0.0074074074074074,5.966666666666667
2019-11-28,Warangal,19.17037037037037,31.38888888888889,48.355555555555554,97.8222222222222,0.0,4.611111111111111
2019-11-29,Warangal,20.26666666666667,31.41851851851852,56.903703703703705,98.0925925925926,0.0,5.474074074074075
2019-11-30,Warangal,20.29259259259259,32.17037037037037,55.096296296296295,98.10370370370372,0.0,5.52962962962963
2019-12-01,Warangal,21.607407407407408,32.696296296296296,52.45555555555556,97.63333333333333,0.0,4.940740740740741
2019-12-02,Warangal,23.25925925925926,31.67037037037037,58.644444444444446,96.64814814814817,0.0,4.337037037037037
2019-12-03,Warangal,22.07777777777778,27.048148148148147,81.1962962962963,98.25925925925924,0.0259259259259259,8.38888888888889
