Date,Location,Minimum Temperature,Maximum Temperature,Relative Humidity
2023-03-08,Khammam,28.833331625608096,37.05554739778179,60.999886242117384
2023-03-09,Khammam,29.16666552011745,36.66666392467739,56.82002909044683
2023-03-10,Khammam,29.33333276231184,36.83333201721307,58.73998998762122
2023-03-11,Khammam,31.66666402868089,36.666667005779416,53.12013413133381
2023-03-12,Khammam,26.666672036226544,31.833344823910952,82.79949900631158
2023-03-13,Khammam,31.333332104696442,36.66666468470076,56.490328419160754
2023-03-14,Khammam,30.66667002784537,37.0555602858487,59.910238022788036
2023-03-15,Khammam,31.66667355513401,37.44446006276618,55.040446369651036
2023-03-16,Khammam,46.49999897842819,55.583333818187384,90.36001128329964
2023-03-17,Khammam,27.833379403807125,34.38897754649429,62.461147634211315
2023-03-18,Khammam,30.477749992663178,36.35085648315683,63.43616424868056
2023-03-19,Khammam,30.215764817845884,35.585322929378876,66.51269107747562
2023-03-20,Khammam,31.099235785388615,36.62631941881651,57.025339944960194
2023-03-21,Khammam,31.4535175389063,35.365385134293724,63.92259626442441
2023-03-22,Khammam,33.779788179105196,33.90479901690701,59.75052622089176
2023-03-23,Khammam,26.693820488807944,30.951120485736165,91.37700974686456
2023-03-24,Khammam,34.74128017607986,37.93273442723061,44.51233772801939
2023-03-25,Khammam,31.313646477534775,36.96612286275159,62.191421501865136
2023-03-26,Khammam,31.328224159312782,32.55337989166801,68.38549224484099
2023-03-27,Khammam,30.05148205794069,34.134051419372696,68.72871247603591
2023-03-28,Khammam,27.258955578499386,32.56639091071887,81.42055235316525
2023-03-29,Khammam,24.57086274831791,33.418163588647126,72.97246257576602
2023-03-30,Khammam,30.235493089293698,32.373245705645246,69.22997189346799
2023-03-31,Khammam,29.512055234343467,38.874468807219394,57.39575523737402
2023-04-01,Khammam,31.206869354538984,35.553735440577505,54.245563201801126
2023-04-02,Khammam,31.839808186604873,37.94383299036943,49.00416826464147
2023-04-03,Khammam,31.80190375408754,39.44681507706189,47.516227160016285
2023-04-04,Khammam,29.619215006068874,35.41097136207321,65.20862696265777
2023-04-05,Khammam,31.968003790204875,40.55963977234243,49.226124342514765
2023-04-06,Khammam,30.697994120261686,35.55583176374098,61.716000706229686
2023-04-07,Khammam,32.47980623835898,39.964958351621625,46.08120018780855
2023-04-08,Khammam,28.553497921007203,37.381826012225346,67.48853680412837
2023-04-09,Khammam,33.54463072536893,40.26916271662571,48.18821931987053
2023-04-10,Khammam,27.880953401657212,32.11294789496441,72.11647351821395
2023-04-11,Khammam,30.556564116820972,31.86406641922953,70.57541753145804
2023-04-12,Khammam,30.73961761870718,36.013050140602026,63.47473658112887
2023-04-13,Khammam,30.276276988214946,32.45977881681284,67.34054533904428
2023-04-14,Khammam,30.60301059585782,35.68932785897779,64.15408042735848
2023-04-15,Khammam,32.66104882686631,37.43342114809327,49.87203550424293
2023-04-16,Khammam,29.479390079559938,32.62764716114508,72.16769697501924
2023-04-17,Khammam,32.39179714570842,37.601460863726096,44.7953493439643
2023-04-18,Khammam,27.2132336944034,27.808481853197797,91.51965500526552
2023-04-19,Khammam,27.834839878437975,31.839867360699586,74.70275116784704
2023-04-20,Khammam,27.28675311580306,31.28926298729056,79.59890420787457
2023-04-21,Khammam,26.76397587512585,29.7306385728592,84.34032803446456
2023-04-22,Khammam,26.149251189710842,31.143699715124097,74.55267383141114
2023-04-23,Khammam,30.684572614260386,31.803188533606757,68.81902594745083
2023-04-24,Khammam,29.363890713981867,34.20787816707779,69.7008045295821
2023-04-25,Khammam,29.961418921273644,34.581099391227994,62.672667120490885
2023-04-26,Khammam,30.948069663097492,33.86731243843969,58.158794395235574
2023-04-27,Khammam,31.459214284514243,33.897508100184595,58.312643536598834
2023-04-28,Khammam,28.15923308449103,33.50351705754987,68.43247234897875
2023-04-29,Khammam,30.858887656935167,34.229632926144745,58.842087069585745
2023-04-30,Khammam,27.875792121227068,31.843645201477678,78.96078328638255
2023-05-01,Khammam,29.694066753545737,33.827888634567245,67.09372752407073
2023-05-02,Khammam,28.671386832776395,33.446141991585975,69.96340630822056
2023-05-03,Khammam,29.03115974883907,33.89745024284105,64.78104117740017
2023-05-04,Khammam,25.256973165500753,31.202594936247458,77.83749766178752
2023-05-05,Khammam,28.95524876843213,30.096152749336408,81.13302025009288
2023-05-06,Khammam,28.672916143845814,32.41542893132155,74.02733981737978
2023-05-07,Khammam,30.935685782009916,35.46327531918785,57.6537264361294
2023-05-08,Khammam,30.846857813543515,34.83526880123601,61.6992189110441
2023-05-09,Khammam,28.497643618527746,30.98574044702105,77.41363971383248
2023-05-10,Khammam,26.738916166771887,29.251206166254025,91.89968561787292
2023-05-11,Khammam,27.5299727515282,31.683373443579036,80.4993897667553
2023-05-12,Khammam,28.7541552737232,32.48748144137955,75.15544286510985
2023-05-13,Khammam,27.439646589542576,33.86920933474715,77.04427019019641
2023-05-14,Khammam,27.786172810445247,33.658404715295596,74.58294519645085
2023-05-15,Khammam,28.60563077669757,30.00374326232101,82.72776172924934
2023-05-16,Khammam,26.310256725308815,30.177266347689706,80.2504272519434
2023-05-17,Khammam,29.599445091075943,31.31983979070976,77.0788127672394
2023-05-18,Khammam,27.507451659556573,32.6088236008551,76.61714800428379
2023-05-19,Khammam,28.4450075165906,32.21876466523524,77.1853921273618
2023-05-20,Khammam,27.478154845956155,29.849465758868227,86.20289497188251
2023-05-21,Khammam,27.51619565345531,30.024404723557204,85.6173611512223
2023-05-22,Khammam,25.250853307641897,30.420725796371322,86.49019728314966
2023-05-23,Khammam,26.43574027144473,29.037565819645696,91.08998369934827
2023-05-24,Khammam,26.93411301628334,29.267474876127203,85.22656034330309
2023-05-25,Khammam,27.52997271318464,33.545935199588975,73.45404725712068
2023-05-26,Khammam,26.669101294826014,28.87023564761897,92.92848949321869
2023-05-27,Khammam,26.241525189641237,27.25085800656633,94.7162853124457
2023-05-28,Khammam,26.718030966725618,29.78393054147087,82.4664493243114
2023-05-29,Khammam,29.454081149221032,31.02152117237852,73.9305654830955
2023-05-30,Khammam,26.132314102368156,27.42515829148202,91.06870151263502
2023-05-31,Khammam,25.875501495468068,27.987267843966805,88.19226497890973
2023-06-01,Khammam,25.70019329990348,28.913804828012967,87.87082672314675
2023-06-02,Khammam,26.590369847425112,30.52633609411061,83.27481371382392
2023-06-03,Khammam,26.30532623372184,31.62147962228366,81.62901797701764
2023-06-04,Khammam,27.883842141964173,31.649610720741613,79.47459335010949
2023-06-05,Khammam,28.251452417859046,31.18613983498098,72.63532185192028
2023-06-06,Khammam,28.26938611121376,32.19530193984089,70.8824657505639
2023-06-07,Khammam,27.753118074416015,29.922566196200446,76.69025949547932
2023-06-08,Khammam,27.380846511681483,30.8849395814411,76.71901611219768
2023-06-09,Khammam,27.828344938558097,29.313179438703877,74.79049280412588
2023-06-10,Khammam,28.70382060718171,31.502341059925328,71.59514942823188
2023-06-11,Khammam,28.32859660191108,31.99524313837698,67.72739915135017
2023-06-12,Khammam,30.13326003347566,34.65228551822155,61.26835951829952
2023-06-13,Khammam,29.76025040188321,32.18322314776603,66.24893548633379
2023-06-14,Khammam,29.060508815679718,33.386854080211435,65.6612732074372
2023-06-15,Khammam,28.361401922886643,32.80620514476214,71.14669241718728
2023-06-16,Khammam,29.752469494969635,34.12749280070002,65.86760757854631
2023-06-17,Khammam,29.805594181865438,33.015604509896384,73.49442837424579
2023-06-18,Khammam,29.59527568738094,32.05312028535573,66.80305099378845
2023-06-19,Khammam,29.844523781435345,32.271355437040015,77.32815081976818
2023-06-20,Khammam,28.610986461431814,32.14642662873735,75.72378698960962
2023-06-21,Khammam,28.72945829517193,31.370476911240633,72.73169906535952
2023-06-22,Khammam,28.094847798128352,31.025930586008467,82.30118666411008
2023-06-23,Khammam,28.01797499045908,29.849836638861092,82.60365536234796
2023-06-24,Khammam,29.28927194252099,33.804146249881185,71.4916596512636
2023-06-25,Khammam,26.47468622930539,29.19303916559841,87.53206780382338
2023-06-26,Khammam,26.855715204082507,29.453300709785495,88.00454485383493
2023-06-27,Khammam,26.66931766872269,28.99574392521933,89.24119338173915
2023-06-28,Khammam,27.310758165235523,30.333397132651022,83.728165385744
2023-06-29,Khammam,27.219930617314347,29.550830495595854,83.3982244825513
2023-06-30,Khammam,27.463834886210375,30.340139906161575,83.18776019262882
2023-07-01,Khammam,26.978433085264825,28.152257149033186,90.61232419118811
2023-07-02,Khammam,26.273676646622633,29.694434924450594,87.46450765646686
2023-07-03,Khammam,27.640345522223335,31.553055594619845,76.57066747105179
2023-07-04,Khammam,28.79096129607687,32.20516979807762,79.26425445263342
2023-07-05,Khammam,29.285083149854835,32.471685782595664,74.26667729220621
2023-07-06,Khammam,27.95612883527422,32.602595544512084,78.68778435555407
2023-07-07,Khammam,27.16781459576359,28.981755335843857,89.21371015088924
2023-07-08,Khammam,26.62939581153879,28.447838346268604,91.90412372100639
2023-07-09,Khammam,26.148146532371694,29.243211485224613,90.00023264336801
2023-07-10,Khammam,26.50557161886129,28.2860846154822,92.27126391108425
2023-07-11,Khammam,26.261790454938165,26.797388582152507,94.14489034862765
2023-07-12,Khammam,25.926115602254722,27.97941024340582,94.92737312677573
2023-07-13,Khammam,25.94965978010902,30.307848849450956,88.29965165268658
2023-07-14,Khammam,24.360526457669344,27.769671136551942,96.45624951054312
2023-07-15,Khammam,25.28085015678578,28.56334374286256,94.8373761619127
2023-07-16,Khammam,27.241807191245343,29.021379845315398,88.0195092742413
2023-07-17,Khammam,25.902315222313376,26.99469285309362,95.26132761819647
2023-07-18,Khammam,26.301542370624027,29.907770604122963,86.5691028567984
2023-07-19,Khammam,26.959070926795984,29.524376057502494,84.53468471229301
2023-07-20,Khammam,28.794528465027746,30.14333792247091,81.35800262472239
2023-07-21,Khammam,27.118689684884448,30.35523249335003,83.51493914368395
2023-07-22,Khammam,27.534529538847877,29.71132281190362,85.3656038636041
2023-07-23,Khammam,27.635411594900827,29.13080247640443,83.58900295911808
2023-07-24,Khammam,27.833821731666,30.949854102683258,81.53578605207653
2023-07-25,Khammam,27.05338088509906,31.31423714061553,83.31793479233075
2023-07-26,Khammam,26.547979731664636,30.226989362517962,79.24708800867157
2023-07-27,Khammam,27.980258365169778,31.914077474715466,77.18500396391477
2023-07-28,Khammam,29.174927925245285,31.007093805367,77.36746525253344
2023-07-29,Khammam,28.396713900037266,31.843997086998186,74.42087862206535
2023-07-30,Khammam,29.483184822200425,31.498250877873065,75.35345253869683
2023-07-31,Khammam,29.222457322508276,31.414779852307746,75.22549463588847
2023-08-01,Khammam,27.14059033058628,31.16022729551091,83.901063096069
2023-08-02,Khammam,25.68305078046981,30.338804288713035,90.02437847862222
2023-08-03,Khammam,27.473409730074884,29.364380411688455,86.90474374357926
2023-08-04,Khammam,27.368129660609306,29.658724438806793,84.8297946683389
2023-08-05,Khammam,27.656455720386873,31.722757777361952,82.3555816464837
2023-08-06,Khammam,27.42162632844415,31.746315835287273,81.20523387597936
2023-08-07,Khammam,26.36894964039276,30.37240300679586,86.5450479030016
2023-08-08,Khammam,26.037661959863478,28.203939211252116,91.170020907723
2023-08-09,Khammam,27.25523745791012,28.44582885917447,91.38042626897024
2023-08-10,Khammam,26.72013762490628,29.90414603444065,84.19348345752739
2023-08-11,Khammam,29.224335799124482,30.55063963685901,82.38074426422762
2023-08-12,Khammam,27.213402912075573,30.529549855798372,83.00943976936107
2023-08-13,Khammam,27.562574880932075,30.125671948549122,86.13654449810589
2023-08-14,Khammam,28.161607929945724,31.539732079326686,80.62139679256396
2023-08-15,Khammam,28.220296483749614,30.322216814491235,84.70114624360518
2023-08-16,Khammam,27.992502757154057,30.99959022634108,80.73391213400157
2023-08-17,Khammam,28.411143494772684,30.885209298605655,82.58905328541843
2023-08-18,Khammam,28.455303872337794,31.53900870033592,78.3213345748578
2023-08-19,Khammam,28.719584900063193,30.22146559913738,84.24105181119118
2023-08-20,Khammam,27.169163775589553,31.67224334465696,79.37442240473688
2023-08-21,Khammam,27.34405541257308,31.472240198164112,81.50025896649286
2023-08-22,Khammam,28.201502895069954,31.587392940448584,73.90328083927609
2023-08-23,Khammam,28.37857160739531,32.78855197461244,75.97955009200403
2023-08-24,Khammam,28.3073025610307,30.050861494655766,79.66784207794775
2023-08-25,Khammam,28.408367872032763,31.733550790927094,76.34627407441299
2023-08-26,Khammam,27.099277091959685,31.926110269704207,77.21698207098014
2023-08-27,Khammam,26.936082612459728,30.597144844108104,86.73581735739518
2023-08-28,Khammam,26.532727769333682,30.802696690276836,84.47297033013979
2023-08-29,Khammam,26.397127462790216,32.13069319328068,82.7934582854733
2023-08-30,Khammam,28.085330243037955,31.88624318531354,80.08172352985466
2023-08-31,Khammam,28.171525193802022,29.18036771017717,86.21769548179002
2023-09-01,Khammam,27.62205078130516,31.531261150771133,80.20875223483088
2023-09-02,Khammam,28.65469370637499,30.477612595415824,78.96644437393657
2023-09-03,Khammam,27.535217750027428,31.393443459284228,76.9546940116449
2023-03-04,Karimnagar,0.0,0.0,0.0
2023-03-05,Karimnagar,26.05554804550168,41.16663394382202,46.979754828945616
2023-03-06,Karimnagar,25.33332850904523,40.055542593210205,48.769828857381974
2023-03-07,Karimnagar,26.666662596167463,38.05555291598791,54.51983460567889
2023-03-08,Karimnagar,25.3333313947263,39.66666295738488,53.28991238713003
2023-03-09,Karimnagar,26.16666505777232,38.05555653756741,57.75990341253861
2023-03-10,Karimnagar,25.333333026319632,38.333333535972315,55.789968154035954
2023-03-11,Karimnagar,28.055554262271034,37.05555812676791,63.21991532060046
2023-03-12,Karimnagar,28.166666399245557,40.055552939725736,58.78001410796138
2023-03-13,Karimnagar,28.333334054999106,38.66666990821883,58.260047268161806
2023-03-14,Karimnagar,29.166668119078214,38.166673831575274,60.280061201659585
2023-03-15,Karimnagar,28.33333685154154,39.055568271522056,57.89014749405716
2023-03-16,Karimnagar,40.194443563287166,60.63889579312801,94.4599263619466
2023-03-17,Karimnagar,26.61112843464657,34.22230042004706,59.91059356039619
2023-03-18,Karimnagar,26.82632592203743,35.655889867811354,66.94063016227925
2023-03-19,Karimnagar,27.7654742167647,39.79665904527417,51.7436350329664
2023-03-20,Karimnagar,29.534438502874668,37.51706501196233,59.1003320181201
2023-03-21,Karimnagar,28.14345320495792,39.025156064900294,52.42014077044184
2023-03-22,Karimnagar,31.599578373720597,35.34590788070593,66.22369140059679
2023-03-23,Karimnagar,29.473699003814655,39.640338297851,51.01591021451129
2023-03-24,Karimnagar,29.94975267466577,37.10683545054992,60.61269630322784
2023-03-25,Karimnagar,28.543540567886158,34.040693708725534,75.41423204463085
2023-03-26,Karimnagar,28.529571307562705,37.831991332206684,51.124940858806355
2023-03-27,Karimnagar,28.03019272751739,38.61101784208571,66.61290638992527
2023-03-28,Karimnagar,27.173128249597383,34.25081760164434,35.947701063728886
2023-03-29,Karimnagar,27.45596560401532,39.16562099822863,52.17460341761266
2023-03-30,Karimnagar,29.706400969038864,38.93177946955111,39.937465150864895
2023-03-31,Karimnagar,28.363268152222805,39.671520511729106,41.383598800120104
2023-04-01,Karimnagar,27.259154436874788,37.024762051729034,39.43698995354002
2023-04-02,Karimnagar,26.96732711385719,38.54282565252446,36.432267995007216
2023-04-03,Karimnagar,33.327074747537694,38.65272768846518,36.65102077725623
2023-04-04,Karimnagar,31.448461692950957,39.214366666629154,46.280320602346116
2023-04-05,Karimnagar,29.284235324117233,36.580031762905506,47.44839529021388
2023-04-06,Karimnagar,28.100097746973734,38.445444338909816,42.99386413084754
2023-04-07,Karimnagar,27.445676529249894,39.19424337031946,43.94465033757368
2023-04-08,Karimnagar,27.89145651607296,39.34969945114373,47.09096680631011
2023-04-09,Karimnagar,28.846392520876186,36.11343643167648,50.93798568777362
2023-04-10,Karimnagar,25.02259575847774,33.455582934718414,66.24702312262558
2023-04-11,Karimnagar,28.50209050234977,36.0706525832083,60.672407423483854
2023-04-12,Karimnagar,25.334061455378983,35.01138274464704,59.56771958988564
2023-04-13,Karimnagar,27.90499947551545,38.405005836951915,50.16823019845394
2023-04-14,Karimnagar,30.284172668823807,35.875993164745246,58.08954829954598
2023-04-15,Karimnagar,27.7146519347187,34.88792282956439,65.2405851046304
2023-04-16,Karimnagar,26.228334355983797,34.565360974669524,70.15993114586075
2023-04-17,Karimnagar,23.708397097846134,30.550062685171184,79.98990381827977
2023-04-18,Karimnagar,26.049405194442645,33.13226208138702,54.65072942911081
2023-04-19,Karimnagar,25.344268641058537,32.16294469807107,67.38910985087306
2023-04-20,Karimnagar,22.8508327814819,33.22485219026159,72.78726022662592
2023-04-21,Karimnagar,24.25617687808347,29.128215925399612,74.66672465702695
2023-04-22,Karimnagar,23.306075443957475,33.52641037676909,77.253564886323
2023-04-23,Karimnagar,26.97231249487436,31.420878984215328,69.86778154827532
2023-04-24,Karimnagar,24.613677028265407,31.452871488945096,66.60756245624546
2023-04-25,Karimnagar,26.70943573284395,33.89740871121195,64.34856566989126
2023-04-26,Karimnagar,26.823951520417193,31.487347421040432,63.68133590766642
2023-04-27,Karimnagar,26.302350489614273,29.61140169437933,69.01690572227774
2023-04-28,Karimnagar,25.989921643039175,34.900840675506224,60.107346093082285
2023-04-29,Karimnagar,26.120697571499115,30.61248263620171,62.26145980788199
2023-04-30,Karimnagar,29.516422162320392,34.016369269382224,52.359412632309684
2023-05-01,Karimnagar,25.851947583441873,31.95837875621727,74.88168411345139
2023-05-02,Karimnagar,25.235251657851627,30.618583302058664,74.22250829516202
2023-05-03,Karimnagar,26.652943415102662,29.902834362665757,73.64219708229726
2023-05-04,Karimnagar,24.375255395743853,33.18384095012987,76.87135561256645
2023-05-05,Karimnagar,26.287521603668043,31.33943791942646,78.46903842550603
2023-05-06,Karimnagar,24.964306228392005,32.883905834413476,74.95797474868854
2023-05-07,Karimnagar,27.584814106395605,33.758047562459446,69.28491787114012
2023-05-08,Karimnagar,25.82868391283959,33.342781521533425,73.65768920084422
2023-05-09,Karimnagar,25.917855107305684,31.810459976477528,86.34142074877423
2023-05-10,Karimnagar,25.643940886559896,31.43800740939449,84.85928695787645
2023-05-11,Karimnagar,24.23489040371817,29.66053822637323,80.5821371386598
2023-05-12,Karimnagar,25.732820035769116,33.11727518402049,77.96618247796391
2023-05-13,Karimnagar,26.438337580529595,31.916186876701286,84.4920827043777
2023-05-14,Karimnagar,24.76702139619215,34.10996371599266,80.40179545677589
2023-05-15,Karimnagar,27.12170072659422,32.55736913233361,82.13964895344714
2023-05-16,Karimnagar,24.311642776876884,31.478968670972783,85.60019452952955
2023-05-17,Karimnagar,27.85601588728872,31.09507797821891,78.96465942486893
2023-05-18,Karimnagar,26.09657897595755,33.16788804258888,73.83931340322812
2023-05-19,Karimnagar,25.745710885476996,33.77308753982476,84.02423249527172
2023-05-20,Karimnagar,26.571076715130552,29.940263371907957,90.22656483351449
2023-05-21,Karimnagar,26.123934413679173,27.404665959758265,90.39320927468184
2023-05-22,Karimnagar,25.277140083424847,30.88049867891993,84.00063354805543
2023-05-23,Karimnagar,24.15784998204522,29.2058446509454,90.1953009393694
2023-05-24,Karimnagar,26.16804433463866,29.212987274873758,87.27717560775626
2023-05-25,Karimnagar,27.234535396951426,33.358216111176006,78.62558377013525
2023-05-26,Karimnagar,26.115420046138063,32.741609536747816,83.95458513096175
2023-05-27,Karimnagar,26.031582591002575,29.376411844679385,86.08870997467208
2023-05-28,Karimnagar,25.92404900942113,33.10659517822116,76.4020860679075
2023-05-29,Karimnagar,26.44500182850826,30.697442749924054,76.55113641378391
2023-05-30,Karimnagar,24.88083889884669,28.996624776077265,84.96217185578129
2023-05-31,Karimnagar,24.772987338826983,27.448605341471534,89.38503538307559
2023-06-01,Karimnagar,24.848049732705004,26.73288403983914,91.30697647709076
2023-06-02,Karimnagar,24.335399493641564,27.384615033761335,84.85734809582506
2023-06-03,Karimnagar,25.52580546950266,32.13955376507076,74.22326954285413
2023-06-04,Karimnagar,24.982768445613104,30.58978987754935,74.28531946995503
2023-06-05,Karimnagar,26.803854083363035,31.69584581342717,64.59005010248143
2023-06-06,Karimnagar,27.350225935910206,32.684576180361155,63.28859633927765
2023-06-07,Karimnagar,26.00799992594603,29.566969501274546,70.10230732699097
2023-06-08,Karimnagar,26.530418762424187,29.024929153811147,76.80750390831057
2023-06-09,Karimnagar,25.854324330395453,31.579359455719317,65.33252135575235
2023-06-10,Karimnagar,27.588586580697765,28.957819941902855,66.4605225134759
2023-06-11,Karimnagar,26.300962479885474,30.688304699841762,60.514173216278756
2023-06-12,Karimnagar,27.302929360986425,31.34678222777146,67.52976806941327
2023-06-13,Karimnagar,27.40412905988967,31.398756135454367,68.65949216847879
2023-06-14,Karimnagar,27.35843853141056,29.901040466869386,74.2502412480558
2023-06-15,Karimnagar,26.996833410331178,32.66328434072349,69.61229951375076
2023-06-16,Karimnagar,26.90122981638082,30.43644628056433,74.72485214629816
2023-06-17,Karimnagar,27.376180056679306,32.776006598868115,72.74222169149228
2023-06-18,Karimnagar,26.618268186253882,32.757916570011794,80.47145375318719
2023-06-19,Karimnagar,26.672227103794018,32.4197828396471,77.48158812331391
2023-06-20,Karimnagar,26.72008312080063,31.406377289149596,74.89287439873492
2023-06-21,Karimnagar,26.96523455049612,33.52006902305964,75.65384920578992
2023-06-22,Karimnagar,27.753120508964248,32.138752892286675,75.62021272242846
2023-06-23,Karimnagar,26.902717068069304,32.921254710681445,66.92082409529607
2023-06-24,Karimnagar,27.267291976965318,33.50574690046124,73.92317568035922
2023-06-25,Karimnagar,25.895089281839113,29.23330074726765,88.31700624252825
2023-06-26,Karimnagar,25.380626543710875,27.937523629525092,87.55210406196464
2023-06-27,Karimnagar,26.597395457785648,31.368536168402965,78.768843048289
2023-06-28,Karimnagar,25.971228098269087,28.92006010992091,87.01257326792641
2023-06-29,Karimnagar,26.690299278278594,30.355462336772568,82.13869986200335
2023-06-30,Karimnagar,26.57323654056679,29.775651026395753,80.750853148476
2023-07-01,Karimnagar,24.612847533854648,29.59876623220704,86.87527464317981
2023-07-02,Karimnagar,24.85777476889609,29.975201613364092,82.522685728036
2023-07-03,Karimnagar,25.280001907134714,31.960913250438725,76.44034190533051
2023-07-04,Karimnagar,26.05326744537819,31.416674275684116,73.63735480028951
2023-07-05,Karimnagar,25.891881565527306,31.872581890435754,74.19334897500238
2023-07-06,Karimnagar,25.47326177697057,30.5037447983169,84.02616406576979
2023-07-07,Karimnagar,25.582717452816347,30.155211613065088,82.83081027023192
2023-07-08,Karimnagar,25.236923726696514,28.76101339833021,87.03525233391105
2023-07-09,Karimnagar,24.71995829376407,30.807370040762144,79.32335189500566
2023-07-10,Karimnagar,25.446704525625545,28.627503959264903,88.84975168510684
2023-07-11,Karimnagar,25.222212511619706,28.006625493330592,91.18027601637957
2023-07-12,Karimnagar,25.9397923913062,30.409724307673276,81.66469815806452
2023-07-13,Karimnagar,24.76141084367721,31.059240337942256,81.36389827223819
2023-07-14,Karimnagar,23.982710564922723,29.689381799741223,88.83652066719758
2023-07-15,Karimnagar,23.827950164651753,30.698060559148562,82.62986100082844
2023-07-16,Karimnagar,25.6397665896517,29.205757385102395,82.43651594876607
2023-07-17,Karimnagar,24.90162972269298,29.060331313943827,87.8981785628567
2023-07-18,Karimnagar,24.177391286078116,28.151898111404922,87.35016776140887
2023-07-19,Karimnagar,25.861279292325666,27.902916731333864,81.32318332980921
2023-07-20,Karimnagar,25.46905902380464,28.402962531481897,77.03434486552409
2023-07-21,Karimnagar,26.89456767414778,30.683061711376535,74.29219428279366
2023-07-22,Karimnagar,24.594764474763288,29.16802630502238,84.30618478615902
2023-07-23,Karimnagar,25.884619220689768,30.463489557826787,78.22730673111027
2023-07-24,Karimnagar,26.32416636030739,31.2658653716393,79.23618240108361
2023-07-25,Karimnagar,24.941147770410254,30.35786084128805,78.87430364482891
2023-07-26,Karimnagar,25.71354809038368,30.55517299591638,78.04231070081521
2023-07-27,Karimnagar,25.222331767105853,31.25262112358488,72.39290531180792
2023-07-28,Karimnagar,26.48002686475624,29.977364033393943,72.4781641514059
2023-07-29,Karimnagar,25.721465348919388,30.621134941763493,73.78747533359403
2023-07-30,Karimnagar,25.758953134110374,29.572008763045133,80.30437931721215
2023-07-31,Karimnagar,25.94482686054552,30.395771045495863,80.90069276829496
2023-08-01,Karimnagar,24.77312867603527,29.805693267183777,88.8880606106016
2023-08-02,Karimnagar,25.269468215825786,30.810616659415768,81.31182221137256
2023-08-03,Karimnagar,25.35039632066357,28.43366979064293,87.15494009664788
2023-08-04,Karimnagar,25.23716223231698,30.96924621458397,83.03169013185999
2023-08-05,Karimnagar,25.225712322753044,30.74565012305982,77.32747009056402
2023-08-06,Karimnagar,24.82566939541726,31.11458929950191,80.41563401587611
2023-08-07,Karimnagar,25.20357735464058,29.721458732141045,83.83976666091937
2023-08-08,Karimnagar,24.556779969718256,28.634329280282014,85.81228884481355
2023-08-09,Karimnagar,25.59115724782984,30.156694205869876,82.10391223489027
2023-08-10,Karimnagar,25.641897645467157,30.031251007449605,78.8867900892054
2023-08-11,Karimnagar,25.94319742596046,31.689498576962816,77.5517990266017
2023-08-12,Karimnagar,26.97426685496166,30.44738540208745,85.98966671810882
2023-08-13,Karimnagar,25.360720923428296,29.70701604890013,82.61075339082406
2023-08-14,Karimnagar,25.605971809933845,31.128750289962383,84.61022162495152
2023-08-15,Karimnagar,25.547402423001966,31.421115880071685,80.00702847993368
2023-08-16,Karimnagar,25.98347671352438,31.917832748545152,78.86115002601136
2023-08-17,Karimnagar,25.30990449279954,32.65348829584621,75.80019904728483
2023-08-18,Karimnagar,25.74450717476612,32.30578238828888,77.79917316745052
2023-08-19,Karimnagar,25.72794683374615,31.104838511873176,81.69013503987274
2023-08-20,Karimnagar,26.191539148137494,32.28667162167214,78.96081226702279
2023-08-21,Karimnagar,25.67790952271347,32.577441160350205,73.04791544371456
2023-08-22,Karimnagar,24.115494268756393,32.60472443962086,71.65748554251715
2023-08-23,Karimnagar,24.38434490750842,32.816224322130125,71.91004604083368
2023-08-24,Karimnagar,24.919183218606978,32.805940043120486,76.23240517073472
2023-08-25,Karimnagar,24.26723918659437,31.4692935763019,74.7961772252468
2023-08-26,Karimnagar,23.922314296991868,32.956658337752245,73.58824000479943
2023-08-27,Karimnagar,25.17997172847527,29.955224444846376,84.64459630091103
2023-08-28,Karimnagar,25.124013769284893,31.804185595270496,80.70535939527808
2023-08-29,Karimnagar,25.23019020441429,31.683228410112946,80.69659674592968
2023-08-30,Karimnagar,24.874663214292294,33.01162872952701,77.43816432591439
2023-08-31,Karimnagar,24.960073765612247,30.810046005145654,81.46439038437991
2023-09-01,Karimnagar,23.762408175753766,33.29491977812137,71.88869211779188
2023-09-02,Karimnagar,24.093192443812057,31.408807167137823,70.70744079696914
2023-09-03,Karimnagar,22.333549476991855,32.176896534433034,69.04050970447295
2023-03-04,Warangal,0.0,0.0,0.0
2023-03-05,Warangal,31.055521891103357,36.055398977616406,46.898311243265425
2023-03-06,Warangal,37.05552627397691,37.05552049487322,32.04069235716064
2023-03-07,Warangal,29.05555877600201,35.05556702024653,53.7285929706529
2023-03-08,Warangal,27.055561540054534,35.333332852253115,59.81924680116496
2023-03-09,Warangal,25.333340146602676,35.0555578887867,59.77983452111159
2023-03-10,Warangal,29.333328334857,36.05554727331506,53.52041419065465
2023-03-11,Warangal,29.05555452052208,37.05554553461628,55.679938982196894
2023-03-12,Warangal,29.055556669908775,35.33334695648318,57.81984069829102
2023-03-13,Warangal,29.33333660792181,36.333329039532735,56.06012887941584
2023-03-14,Warangal,29.055564638782414,36.05556969248221,55.8502128843878
2023-03-15,Warangal,29.05557419995139,36.33340720144533,55.31084210658655
2023-03-16,Warangal,43.86110883129987,55.0833348688032,88.7993699984136
2023-03-17,Warangal,34.05558564514395,31.05594128936539,60.544541411541225
