,Date,Location,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
763,2021-01-10,Adilabad,20.33333333333333,20.33333333333333,20.33333333333333,59.3,72.07,93.2,2.2,,50.0,,0.0,0.0,,2.5,30.0,1013.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
764,2021-01-10,Adilabad,20.33333333333333,31.166666666666664,25.72222222222222,64.4,63.21,92.8,2.2,,95.0,,0.0,0.0,,4.3,45.0,1011.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
765,2021-01-11,Adilabad,21.05555555555556,30.833333333333336,25.944444444444446,60.7,55.29,88.7,2.2,,185.0,,0.0,0.0,,4.3,35.0,1012.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
766,2021-01-12,Adilabad,23.166666666666668,30.33333333333333,26.72222222222222,63.0,56.04,89.6,2.2,,50.0,,0.0,0.0,,4.3,80.0,1012.6,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
767,2021-01-13,Adilabad,21.05555555555556,28.05555555555556,24.55555555555556,64.0,66.34,85.5,4.7,,50.0,,0.0,0.0,,4.3,80.0,1013.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
768,2021-01-14,Adilabad,18.833333333333336,29.33333333333333,24.111111111111114,59.9,59.43,86.6,2.2,,50.0,,0.0,0.0,,4.3,25.0,1012.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
769,2021-01-15,Adilabad,18.666666666666664,29.833333333333336,24.22222222222222,60.6,60.72,87.8,2.2,,95.0,,0.0,0.0,,4.3,10.0,1011.9,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
770,2021-01-16,Adilabad,20.166666666666664,29.833333333333336,25.0,61.0,57.94,89.0,2.2,,95.0,,0.0,0.0,,4.3,50.0,1010.9,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
771,2021-01-17,Adilabad,20.33333333333333,29.33333333333333,24.833333333333336,61.4,59.43,87.8,2.2,,50.0,,0.0,0.0,,4.3,40.0,1011.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
772,2021-01-18,Adilabad,20.666666666666668,29.05555555555556,24.833333333333336,61.9,60.83,86.2,4.7,,50.0,,0.0,0.0,,4.3,30.0,1013.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
773,2021-01-19,Adilabad,21.333333333333336,31.05555555555556,26.222222222222225,66.0,65.9,91.7,2.2,,140.0,,0.0,0.0,,4.3,10.0,1011.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
774,2021-01-20,Adilabad,24.05555555555556,31.05555555555556,27.55555555555556,65.7,59.21,91.4,1.1,,140.0,,0.0,0.0,,4.3,30.0,1012.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
775,2021-01-21,Adilabad,24.05555555555556,29.833333333333336,26.944444444444446,59.0,48.25,89.0,3.4,,50.0,,0.0,0.0,,4.3,40.0,1012.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
776,2021-01-22,Adilabad,19.33333333333333,30.33333333333333,24.833333333333336,59.6,56.77,87.8,2.2,,230.0,,0.0,0.0,,4.3,25.0,1012.0,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
777,2021-01-23,Adilabad,21.333333333333336,32.83333333333333,27.11111111111111,63.1,55.7,95.7,1.1,,140.0,,0.0,0.0,,4.3,10.0,1010.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
778,2021-01-24,Adilabad,23.666666666666664,33.05555555555556,28.333333333333336,63.3,54.97,91.6,1.1,,140.0,,0.0,0.0,,4.3,14.0,1011.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
779,2021-01-25,Adilabad,22.83333333333333,31.83333333333333,27.333333333333336,60.8,51.27,89.9,2.2,,205.0,,0.0,0.0,,4.3,18.0,1012.6,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
780,2021-01-26,Adilabad,21.83333333333333,31.05555555555556,26.444444444444443,61.2,54.63,88.9,2.2,,50.0,,0.0,0.0,,4.3,22.0,1012.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
781,2021-01-27,Adilabad,20.666666666666668,28.83333333333334,24.77777777777777,61.4,60.01,85.9,2.2,,95.0,,0.0,0.0,,4.3,26.0,1012.2,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
782,2021-01-28,Adilabad,23.05555555555556,29.833333333333336,26.444444444444443,64.4,62.15,86.4,2.2,,50.0,,0.0,0.0,,4.3,30.0,1013.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
783,2021-01-29,Adilabad,23.05555555555556,30.166666666666668,26.611111111111114,63.1,58.23,86.9,2.2,,50.0,,0.0,0.0,,4.3,30.0,1013.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
784,2021-01-30,Adilabad,19.05555555555556,26.166666666666664,22.611111111111114,54.1,52.79,84.0,2.2,,50.0,,0.0,0.0,,4.3,55.0,1015.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
785,2021-01-31,Adilabad,16.055555555555557,27.83333333333333,21.944444444444446,52.4,54.77,81.1,2.2,,50.0,,0.0,0.0,,4.3,50.0,1015.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
786,2021-02-01,Adilabad,18.166666666666668,28.83333333333334,23.5,52.8,50.36,82.3,2.2,,50.0,,0.0,0.0,,4.3,25.0,1017.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
787,2021-02-02,Adilabad,17.055555555555557,28.83333333333334,22.944444444444443,51.5,49.58,82.3,2.2,,50.0,,0.0,0.0,,4.3,17.5,1016.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
788,2021-02-03,Adilabad,18.05555555555556,29.833333333333336,23.944444444444443,50.0,42.83,83.9,2.2,,95.0,,0.0,0.0,,4.3,10.0,1015.9,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
789,2021-02-04,Adilabad,19.166666666666668,29.833333333333336,24.5,53.0,45.1,85.1,3.4,,95.0,,0.0,0.0,,4.3,16.666666666666668,1014.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
790,2021-02-05,Adilabad,21.05555555555556,31.33333333333334,26.222222222222225,54.1,45.18,86.0,2.2,,50.0,,0.0,0.0,,4.3,23.333333333333336,1014.1,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
791,2021-02-06,Adilabad,20.833333333333336,28.83333333333334,24.833333333333336,51.5,42.62,82.3,2.2,,50.0,,0.0,0.0,,4.3,30.0,1013.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
792,2021-02-07,Adilabad,17.666666666666664,27.333333333333336,22.5,49.1,45.44,80.2,2.2,,185.0,,0.0,0.0,,4.3,30.0,1016.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
793,2021-02-08,Adilabad,16.833333333333332,27.666666666666668,22.27777777777777,43.9,39.76,79.9,2.2,,230.0,,0.0,0.0,,4.3,30.0,1016.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
794,2021-02-09,Adilabad,18.05555555555556,18.05555555555556,18.05555555555556,45.6,50.29,80.95,2.2,,140.0,,0.0,0.0,,2.5,30.0,1017.8,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
795,2021-02-09,Adilabad,18.05555555555556,29.05555555555556,23.55555555555556,46.3,38.82,82.0,2.2,,140.0,,0.0,0.0,,4.3,30.0,1014.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
796,2021-02-10,Adilabad,18.666666666666664,18.666666666666664,18.666666666666664,49.4,55.82,83.625,2.2,,140.0,,0.0,0.0,,2.5,30.0,1015.0,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
797,2021-02-11,Adilabad,23.05555555555556,23.05555555555556,23.05555555555556,52.5,49.14666666666667,85.25,1.4666666666666668,,128.75,,0.0,0.0,,3.733333333333333,30.0,1013.3333333333334,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,
798,2021-02-12,Adilabad,27.444444444444443,27.444444444444443,27.444444444444443,55.6,42.47333333333333,86.875,0.7333333333333334,,117.5,,0.0,0.0,,4.966666666666667,30.0,1011.6666666666666,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,
799,2021-02-13,Adilabad,31.83333333333333,31.83333333333333,31.83333333333333,58.7,35.8,88.5,0.0,,106.25,,0.0,0.0,,6.2,30.0,1010.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
800,2021-02-14,Adilabad,24.66666666666667,31.33333333333334,28.000000000000004,62.0,52.35,87.8,2.2,,95.0,,0.0,0.0,,4.3,30.0,1012.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
801,2021-02-15,Adilabad,26.166666666666664,32.05555555555556,29.111111111111114,60.3,44.69,90.3,2.2,,185.0,,0.0,0.0,,4.3,30.0,1011.2,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
802,2021-02-16,Adilabad,26.05555555555556,32.333333333333336,29.22222222222222,62.3,47.47,92.8,2.2,,185.0,,0.0,0.0,,4.3,30.0,1009.9,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
803,2021-02-17,Adilabad,21.666666666666668,29.833333333333336,25.72222222222222,61.9,57.86,87.3,2.2,,185.0,,0.0,0.0,,4.3,60.0,1011.6,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
804,2021-02-18,Adilabad,20.833333333333336,25.33333333333333,23.11111111111111,60.2,63.56,88.03999999999999,3.4,,95.0,,0.0,0.0,,4.3,90.0,1015.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
805,2021-02-19,Adilabad,18.833333333333336,18.833333333333336,18.833333333333336,61.1,84.33,88.78,1.1,,230.0,,0.0,0.0,,2.5,100.0,1019.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
806,2021-02-20,Adilabad,19.83333333333333,23.166666666666668,21.5,60.96666666666667,73.60666666666667,89.52,1.4666666666666668,,185.0,,0.0,0.0,,3.1,92.22222222222224,1017.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,
807,2021-02-21,Adilabad,20.83333333333333,27.5,24.166666666666664,60.833333333333336,62.883333333333326,90.26,1.8333333333333333,,140.0,,0.0,0.0,,3.7,84.44444444444444,1016.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,
808,2021-02-22,Adilabad,21.83333333333333,31.83333333333333,26.83333333333333,60.7,52.16,91.0,2.2,,95.0,,0.0,0.0,,4.3,76.66666666666667,1014.3,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
809,2021-02-23,Adilabad,20.666666666666668,32.666666666666664,26.666666666666668,59.6,51.97,91.4,2.2,,140.0,,0.0,0.0,,4.3,68.88888888888889,1013.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
810,2021-02-24,Adilabad,23.05555555555556,33.666666666666664,28.333333333333336,60.3,47.43,94.1,2.2,,95.0,,0.0,0.0,,4.3,61.11111111111112,1011.0,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
811,2021-02-25,Adilabad,24.833333333333336,35.33333333333333,30.111111111111114,59.6,41.03,99.3,2.2,,95.0,,0.0,0.0,,4.3,53.333333333333336,1010.5,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
812,2021-02-26,Adilabad,23.05555555555556,35.33333333333333,29.22222222222222,57.1,43.28,93.8,0.0,,128.75,,0.0,0.0,,4.3,45.55555555555556,1008.7,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
813,2021-02-27,Adilabad,25.833333333333336,35.33333333333333,30.61111111111111,50.6,30.1,92.5,0.0,,162.5,,0.0,0.0,,6.2,37.77777777777778,1008.6,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
814,2021-02-28,Adilabad,25.166666666666668,34.833333333333336,30.0,55.4,37.69,92.4,0.0,,196.25,,0.0,0.0,,6.2,30.0,1009.2,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
815,2021-03-01,Adilabad,28.166666666666668,36.16666666666666,32.16666666666667,54.9,32.84,94.3,2.2,,230.0,,0.0,0.0,,4.3,70.0,1010.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
816,2021-03-02,Adilabad,27.83333333333333,36.833333333333336,32.333333333333336,49.3,26.45,94.5,2.2,,50.0,,0.0,0.0,,6.2,65.71428571428571,1011.4,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
817,2021-03-03,Adilabad,25.05555555555556,34.833333333333336,29.94444444444445,50.0,30.42,91.6,2.2,,50.0,,0.0,0.0,,6.2,61.42857142857143,1016.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
818,2021-03-04,Adilabad,24.05555555555556,35.833333333333336,29.94444444444445,49.9,31.65,93.0,2.2,,50.0,,0.0,0.0,,6.2,57.14285714285714,1011.2,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
819,2021-03-05,Adilabad,27.83333333333333,36.833333333333336,32.333333333333336,53.4,30.17,95.8,2.2,,320.0,,0.0,0.0,,4.3,52.85714285714286,1012.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
820,2021-03-06,Adilabad,25.833333333333336,36.833333333333336,31.33333333333334,55.8,35.5,96.6,2.2,,140.0,,0.0,0.0,,4.3,48.57142857142857,1011.2,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
821,2021-03-07,Adilabad,24.05555555555556,36.333333333333336,30.222222222222225,56.5,39.55,95.7,1.1,,140.0,,0.0,0.0,,4.3,44.285714285714285,1010.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
822,2021-03-08,Adilabad,26.05555555555556,34.333333333333336,30.222222222222225,57.9,41.15,91.6,0.0,,140.0,,0.0,0.0,,6.2,40.0,1011.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
823,2021-03-09,Adilabad,27.333333333333336,35.833333333333336,31.611111111111114,64.5,47.68,97.1,2.2,,140.0,,0.0,0.0,,6.2,38.0,1010.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
824,2021-03-10,Adilabad,27.666666666666668,36.05555555555556,31.83333333333333,62.4,43.91,96.3,2.2,,140.0,,0.0,0.0,,6.2,36.0,1010.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
825,2021-03-11,Adilabad,27.83333333333333,27.83333333333333,27.83333333333333,64.1,54.55,83.6,4.7,,140.0,,0.0,0.0,,6.2,34.0,1014.2,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
826,2021-03-11,Adilabad,27.83333333333333,36.333333333333336,32.111111111111114,58.9,38.88,95.3,4.7,,140.0,,0.0,0.0,,6.2,32.0,1010.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
827,2021-03-12,Adilabad,23.333333333333336,35.66666666666667,29.5,59.2,45.39,95.3,4.7,,185.0,,0.0,0.0,,6.2,30.0,1011.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
828,2021-03-13,Adilabad,23.05555555555556,34.05555555555556,28.55555555555556,60.1,48.09,93.1,4.7,,50.0,,0.0,0.0,,6.2,30.0,1014.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
829,2021-03-14,Adilabad,25.05555555555556,36.05555555555556,30.55555555555556,58.3,39.53,96.9,0.0,,50.0,,0.0,0.0,,6.2,30.0,1011.4,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
830,2021-03-15,Adilabad,25.05555555555556,35.33333333333333,30.222222222222225,56.0,38.24,93.6,0.0,,50.0,,0.0,0.0,,6.2,30.0,1010.2,Smoke Or Haze,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
831,2021-03-16,Adilabad,28.05555555555556,36.66666666666667,32.333333333333336,62.3,41.2,99.0,0.0,,50.0,,0.0,0.0,,6.2,30.0,1009.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
832,2021-03-17,Adilabad,28.05555555555556,36.333333333333336,32.22222222222222,63.9,43.19,100.2,0.0,,50.0,,0.0,0.0,,6.2,50.0,1008.4,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
833,2021-03-18,Adilabad,29.05555555555556,34.05555555555556,31.55555555555556,66.2,48.51,95.2,6.9,,50.0,,0.0,0.0,,6.2,35.0,1008.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
834,2021-03-19,Adilabad,26.05555555555556,26.05555555555556,26.05555555555556,62.0,56.2,93.8,3.4,,50.0,,0.0,0.0,,6.2,50.0,1013.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
835,2021-03-20,Adilabad,24.166666666666668,33.333333333333336,28.722222222222225,62.6,51.63,92.4,2.2,,50.0,,0.0,0.0,,6.2,45.0,1008.8,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
836,2021-03-21,Adilabad,26.05555555555556,35.33333333333333,30.72222222222222,59.2,40.44,95.3,2.2,,50.0,,0.0,0.0,,6.2,10.0,1008.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
837,2021-03-22,Adilabad,27.83333333333333,33.16666666666667,30.500000000000004,61.7,43.11,93.3,4.7,,140.0,,0.0,0.0,,6.2,60.0,1010.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
838,2021-03-23,Adilabad,25.166666666666668,32.05555555555556,28.61111111111111,64.1,55.88,89.1,3.4,,50.0,,0.0,0.0,,6.2,85.0,1012.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
839,2021-03-24,Adilabad,25.166666666666668,35.33333333333333,30.222222222222225,59.5,43.64,94.3,2.2,,50.0,,0.0,0.0,,6.2,55.0,1011.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
840,2021-03-25,Adilabad,30.166666666666668,36.05555555555556,33.11111111111111,57.8,33.31,95.3,2.2,,140.0,,0.0,0.0,,6.2,45.0,1009.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
841,2021-03-26,Adilabad,29.33333333333333,37.333333333333336,33.333333333333336,51.3,26.35,96.1,3.4,,275.0,,0.0,0.0,,6.2,45.45454545454545,1009.4,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
842,2021-03-27,Adilabad,27.333333333333336,37.83333333333333,32.611111111111114,45.5,22.8,95.8,2.2,,185.0,,0.0,0.0,,6.2,45.90909090909091,1007.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
843,2021-03-28,Adilabad,24.33333333333333,39.333333333333336,31.83333333333333,52.5,31.37,100.9,36.9,,200.0,,0.0,0.0,,6.2,46.36363636363637,1005.6,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
844,2021-03-29,Adilabad,30.666666666666668,39.833333333333336,35.22222222222223,54.2,27.26,101.0,0.0,,260.0,,0.0,0.0,,6.2,46.81818181818182,1005.5,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
845,2021-03-30,Adilabad,34.16666666666667,40.05555555555556,37.11111111111112,49.8,19.4,101.9,2.2,,320.0,,0.0,0.0,,6.2,47.27272727272727,1004.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
846,2021-03-31,Adilabad,31.166666666666664,39.833333333333336,35.50000000000001,44.9,13.82,99.6,2.2,,185.0,,0.0,0.0,,6.2,47.72727272727273,1003.2,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
847,2021-04-01,Adilabad,32.83333333333333,38.833333333333336,35.833333333333336,53.1,25.86,97.8,2.2,,185.0,,0.0,0.0,,6.2,48.18181818181818,1002.8,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
848,2021-04-02,Adilabad,31.33333333333334,39.333333333333336,35.33333333333333,47.6,20.43,98.9,2.2,,185.0,,0.0,0.0,,6.2,48.63636363636363,1003.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
849,2021-04-03,Adilabad,30.833333333333336,38.833333333333336,34.833333333333336,48.8,21.46,99.0,2.2,,95.0,,0.0,0.0,,6.2,49.09090909090909,1003.6,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
850,2021-04-04,Adilabad,30.05555555555556,38.66666666666666,34.333333333333336,55.7,33.42,97.5,2.2,,50.0,,0.0,0.0,,6.2,49.54545454545455,1005.4,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
851,2021-04-05,Adilabad,30.33333333333333,38.66666666666666,34.5,53.0,25.46,100.1,2.2,,50.0,,0.0,0.0,,6.2,50.0,1007.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
852,2021-04-06,Adilabad,31.83333333333333,40.05555555555556,35.94444444444445,59.0,30.87,102.9,4.7,,140.0,,0.0,0.0,,6.2,40.0,1006.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
853,2021-04-07,Adilabad,31.33333333333334,39.833333333333336,35.61111111111111,64.6,39.93,103.6,3.4,,185.0,,0.0,0.0,,6.2,30.0,1007.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
854,2021-04-08,Adilabad,32.333333333333336,36.833333333333336,34.611111111111114,61.2,35.61,96.6,3.4,,185.0,,0.0,0.0,,6.2,95.0,1004.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
855,2021-04-09,Adilabad,31.666666666666668,36.333333333333336,34.0,59.8,34.94,95.3,3.4,,95.0,,0.0,0.0,,4.3,90.0,1005.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
856,2021-04-10,Adilabad,30.666666666666668,30.666666666666668,30.666666666666668,70.1,56.96,92.2,4.7,,230.0,,0.0,0.0,,6.2,90.0,1010.9,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
857,2021-04-10,Adilabad,30.666666666666668,38.16666666666667,34.38888888888889,65.7,42.38,102.2,4.7,,185.0,,0.0,0.0,,6.2,85.0,1007.6,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
858,2021-04-11,Adilabad,25.33333333333333,33.333333333333336,29.33333333333333,66.0,56.67,93.1,2.2,,140.0,,0.0,0.0,,4.3,70.0,1010.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
859,2021-04-12,Adilabad,27.83333333333333,37.05555555555556,32.44444444444445,62.8,41.66,100.3,2.2,,95.0,,0.0,0.0,,4.3,90.0,1011.4,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
860,2021-04-13,Adilabad,25.05555555555556,30.05555555555556,27.55555555555556,68.6,65.84,89.6,2.2,,230.0,,0.0,0.0,,4.3,100.0,1010.4,Thunderstorm Without Precipitation,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
861,2021-04-14,Adilabad,27.333333333333336,36.833333333333336,32.111111111111114,61.1,43.17,96.6,3.4,,140.0,,0.0,0.0,,4.3,65.0,1008.8,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
862,2021-04-15,Adilabad,27.83333333333333,34.16666666666667,31.0,59.0,39.36,92.0,2.2,,50.0,,0.0,0.0,,6.2,40.0,1008.6,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
863,2021-04-16,Adilabad,28.83333333333334,37.16666666666667,33.00000000000001,55.6,33.0,95.8,4.7,,95.0,,0.0,0.0,,6.2,20.0,1007.7,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Clear
864,2021-04-17,Adilabad,33.16666666666667,39.833333333333336,36.5,55.6,27.13,100.4,2.2,,275.0,,0.0,0.0,,6.2,45.0,1008.1,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
865,2021-04-18,Adilabad,32.666666666666664,39.66666666666667,36.16666666666666,61.7,34.13,102.2,2.2,,50.0,,0.0,0.0,,6.2,35.0,1007.8,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
866,2021-04-19,Adilabad,32.83333333333333,38.833333333333336,35.833333333333336,63.4,35.65,102.2,2.2,,275.0,,0.0,0.0,,6.2,30.0,1005.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
867,2021-04-20,Adilabad,33.833333333333336,40.05555555555556,36.94444444444444,49.8,19.98,100.8,3.4,,275.0,,0.0,0.0,,6.2,35.0,1003.6,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
868,2021-04-21,Adilabad,31.05555555555556,36.333333333333336,33.72222222222223,65.5,44.36,96.7,2.2,,140.0,,0.0,0.0,,6.2,40.0,1007.3,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Partially cloudy
869,2021-04-22,Adilabad,31.666666666666668,36.833333333333336,34.22222222222222,62.1,38.88,96.2,3.4,,140.0,,0.0,0.0,,6.2,80.0,1007.0,,19.6772,78.5331,"Adilabad, TS, India","Adilabad, TS, India",,Overcast
