Location_ID,Date,AQI,NO2,SO2,PM2.5,PM10
3,2021-12-09,29,2.23583333333333,0.742916666666667,2.87333333333333,3.93291666666667
4,2021-12-09,29,3.43916666666667,0.810833333333333,3.10458333333333,4.4025
0,2021-12-10,163,13.2979166666667,6.31875,79.1670833333333,102.343333333333
1,2021-12-10,185,18.7391666666667,24.9079166666667,122.042916666667,155.625
2,2021-12-10,158,6.22791666666667,1.83625,71.16625,87.78375
3,2021-12-10,159,6.93416666666667,3.30541666666667,71.6495833333333,96.9608333333333
4,2021-12-10,176,7.03041666666667,9.26333333333333,104.136666666667,127.25375
0,2021-12-11,225,10.54875,21.7008333333333,175.159166666667,183.19625
1,2021-12-11,183,13.995,23.1904166666667,118.602083333333,121.88125
2,2021-12-11,74,2.38458333333333,0.635,23.0583333333333,23.7391666666667
3,2021-12-11,206,4.56041666666667,6.98791666666667,155.939583333333,161.69375
4,2021-12-11,168,4.25625,3.15166666666667,90.3641666666667,92.4204166666667
0,2021-12-12,189,8.49041666666667,16.2920833333333,130.376666666667,137.101666666667
1,2021-12-12,190,10.9733333333333,10.63375,131.62625,139.956666666667
2,2021-12-12,154,4.49166666666667,2.38166666666667,62.6358333333333,67.1520833333333
3,2021-12-12,190,5.9425,11.76375,131.997083333333,140.197916666667
4,2021-12-12,169,5.67833333333333,5.30916666666667,91.8754166666667,97.6783333333333
0,2021-12-13,173,11.8175,12.7645833333333,99.0883333333333,105.23875
1,2021-12-13,188,20.4466666666667,18.7375,128.269166666667,139.631666666667
2,2021-12-13,158,8.65916666666667,3.31125,71.5154166666667,77.1433333333333
3,2021-12-13,179,7.99583333333333,4.20458333333333,109.55375,120.045
4,2021-12-13,178,8.47916666666667,5.82583333333333,107.738333333333,115.400833333333
0,2021-12-14,177,11.8404166666667,12.3454166666667,107.202083333333,114.40375
1,2021-12-14,191,17.9758333333333,10.03375,132.672083333333,143.397083333333
2,2021-12-14,179,5.7975,2.84583333333333,109.834583333333,116.830833333333
3,2021-12-14,181,7.03125,5.71416666666667,114.009583333333,124.230833333333
4,2021-12-14,176,8.52166666666667,4.61083333333333,104.240416666667,113.13375
0,2021-12-15,186,12.6433333333333,12.65875,123.8275,130.8675
1,2021-12-15,189,20.96125,16.2875,128.797916666667,139.128333333333
2,2021-12-15,182,6.53625,2.23083333333333,115.422083333333,122.934583333333
3,2021-12-15,183,7.68041666666667,4.75041666666667,117.460833333333,128.167916666667
4,2021-12-15,178,7.43416666666667,3.70583333333333,107.825833333333,114.39625
0,2021-12-16,177,9.0125,8.19458333333333,105.7775,111.825833333333
1,2021-12-16,191,24.2429166666667,9.53416666666667,133.06625,145.855416666667
2,2021-12-16,185,6.39625,2.66333333333333,122.0225,129.407916666667
3,2021-12-16,173,7.04666666666667,3.20041666666667,99.4429166666667,110.030416666667
4,2021-12-16,185,11.68125,3.47375,122.521666666667,131.689583333333
0,2021-12-17,177,11.07,11.61875,107.202083333333,113.182916666667
1,2021-12-17,181,21.6595833333333,10.785,115.095416666667,127.070416666667
2,2021-12-17,179,5.96583333333333,2.76583333333333,111.333333333333,118.65625
3,2021-12-17,177,9.68666666666667,4.41083333333333,107.244166666667,119.591666666667
4,2021-12-17,180,10.9416666666667,5.62708333333333,111.570833333333,119.909166666667
0,2021-12-18,188,12.44125,11.23125,127.345833333333,135.566666666667
1,2021-12-18,176,13.7554166666667,15.4316666666667,104.9375,114.15875
2,2021-12-18,158,5.0925,3.80875,70.0858333333333,74.7425
3,2021-12-18,181,6.97583333333333,5.13791666666667,113.392083333333,122.948333333333
4,2021-12-18,163,6.19125,5.305,80.96125,86.6725
0,2021-12-19,170,8.20291666666667,8.28916666666667,94.2291666666667,99.9483333333333
1,2021-12-19,199,14.58375,18.1945833333333,148.89375,158.635833333333
2,2021-12-19,163,7.24666666666667,7.30041666666667,81.00125,87.3733333333333
3,2021-12-19,186,6.43833333333333,6.4775,123.36125,131.809583333333
4,2021-12-19,182,5.30375,6.8975,116.547916666667,123.116666666667
0,2021-12-20,105,11.6908333333333,12.8070833333333,37.58,42.6295833333333
1,2021-12-20,151,18.4641666666667,18.2791666666667,56.8933333333333,64.5633333333333
2,2021-12-20,179,4.44458333333333,4.005,109.65625,115.12125
3,2021-12-20,156,7.65083333333333,7.19125,65.8720833333333,74.4479166666667
4,2021-12-20,152,4.87458333333333,3.69208333333333,59.40875,64.1316666666667
0,2021-12-21,114,22.1275,21.9545833333333,41.05875,49.2679166666667
1,2021-12-21,145,28.5791666666667,28.4858333333333,53.3754166666667,64.3429166666667
2,2021-12-21,100,3.56125,4.39458333333333,24.705,27.385
3,2021-12-21,148,12.2345833333333,18.2504166666667,54.7545833333333,66.2754166666667
4,2021-12-21,103,9.37208333333333,6.5,36.48625,42.81125
0,2021-12-22,158,25.4620833333333,31.2575,69.76125,79.7425
1,2021-12-22,166,35.73625,37.6825,85.2958333333333,100.78875
2,2021-12-22,90,6.94958333333333,4.43625,30.7554166666667,34.9441666666667
3,2021-12-22,152,10.5741666666667,8.32291666666667,58.6716666666667,70.80375
4,2021-12-22,157,15.7866666666667,11.8766666666667,68.1425,77.5891666666667
0,2021-12-23,164,19.1804166666667,16.1433333333333,82.91125,92.105
1,2021-12-23,177,27.7491666666667,28.7191666666667,105.79625,120.465833333333
2,2021-12-23,163,10.81375,19.3466666666667,79.4558333333333,87.6416666666667
3,2021-12-23,159,8.09625,8.97333333333333,72.7395833333333,83.7495833333333
4,2021-12-23,159,17.2604166666667,9.86,73.3241666666667,83.3595833333333
0,2021-12-24,168,14.8891666666667,23.5858333333333,89.8641666666667,98.9454166666667
1,2021-12-24,167,21.5366666666667,7.06416666666667,88.4895833333333,104.499583333333
2,2021-12-24,182,9.8875,10.4,115.285833333333,125.172916666667
3,2021-12-24,162,6.97541666666667,6.95916666666667,78.6108333333333,88.8308333333333
4,2021-12-24,167,16.2583333333333,5.57666666666667,86.9616666666667,97.8695833333333
0,2021-12-25,167,11.3691666666667,11.82625,88.05125,96.0766666666667
1,2021-12-25,174,13.7529166666667,7.13541666666667,100.954583333333,112.234583333333
2,2021-12-25,174,7.13083333333333,7.55,100.53375,108.370833333333
3,2021-12-25,171,7.67958333333333,7.32958333333333,95.7829166666667,105.860833333333
4,2021-12-25,170,7.03791666666667,4.6325,93.7845833333333,101.5525
0,2021-12-26,164,12.4933333333333,8.44125,81.0970833333333,89.2316666666667
1,2021-12-26,179,20.1104166666667,5.20833333333333,110.4375,125.508333333333
2,2021-12-26,160,5.92,2.89416666666667,73.73,80.7375
3,2021-12-26,182,9.54333333333333,6.00041666666667,116.36,130.00375
4,2021-12-26,164,9.71083333333333,3.30416666666667,82.6241666666667,90.9191666666667
0,2021-12-27,166,16.6016666666667,6.68958333333333,85.17375,93.98125
1,2021-12-27,157,14.0820833333333,3.20958333333333,68.9704166666667,79.9725
2,2021-12-27,157,8.45166666666667,6.36541666666667,69.3191666666667,77.56125
3,2021-12-27,172,8.61166666666667,3.37291666666667,98.06875,111.23625
4,2021-12-27,156,9.16875,4.75666666666667,66.01,74.0695833333333
0,2021-12-28,151,6.8025,3.49875,57.7091666666667,63.06375
1,2021-12-28,152,4.44208333333333,3.44416666666667,58.8654166666667,65.2883333333333
2,2021-12-28,158,4.74166666666667,4.79041666666667,69.8954166666667,77.5770833333333
3,2021-12-28,153,5.04541666666667,3.08625,61.4758333333333,67.9491666666667
4,2021-12-28,156,5.84,6.72333333333333,67.3691666666667,74.9441666666667
0,2021-12-29,152,8.07875,4.83041666666667,59.2854166666667,64.4108333333333
1,2021-12-29,117,12.43375,5.49875,42.02625,50.2845833333333
2,2021-12-29,142,3.2475,2.87625,52.33875,59.6208333333333
3,2021-12-29,120,5.73333333333333,2.59291666666667,43.3579166666667,50.2045833333333
4,2021-12-29,142,11.6804166666667,7.80458333333333,52.3754166666667,61.8
0,2021-12-30,152,27.0783333333333,29.8129166666667,58.5804166666667,61.5341666666667
1,2021-12-30,123,13.2575,15.4254166666667,44.6058333333333,49.0983333333333
2,2021-12-30,151,3.67125,3.05416666666667,56.3529166666667,60.1916666666667
3,2021-12-30,136,5.37083333333333,5.195,49.7508333333333,53.4508333333333
4,2021-12-30,108,3.99083333333333,1.96458333333333,38.4904166666667,42.83375
0,2022-01-01,185,9.71829787234042,20.508085106383,121.567446808511,127.754468085106
1,2022-01-01,164,10.1129166666667,8.87083333333333,82.7429166666667,89.145
2,2022-01-01,155,5.6775,3.54916666666667,64.9129166666667,70.5345833333333
3,2022-01-01,160,5.80583333333333,3.82666666666667,75.2004166666667,82.0741666666667
4,2022-01-01,148,5.14291666666667,1.87041666666667,54.65375,59.5745833333333
0,2022-01-02,154,23.4304166666667,10.3920833333333,63.545,70.8616666666667
1,2022-01-02,165,37.6929166666667,14.8420833333333,83.0745833333333,100.615416666667
2,2022-01-02,164,9.85791666666667,8.11875,81.1566666666667,89.85625
3,2022-01-02,165,14.225,7.80208333333333,83.0625,96.37375
